"","Gene","Contrast","Estimate","Pr(>|t|)","FDR","TargetName","RTS_ID"
"1761","COMMD1","normal - DKD",0.0878432866630505,0.436703178304691,0.90175748969608,"COMMD1","RTS0036899"
"1762","COMMD10","normal - DKD",0.273805718060023,0.236635088404191,0.876619682056203,"COMMD10","RTS0032138"
"1763","COMMD2","normal - DKD",-0.0116911538511822,0.95441434949983,0.990937477686843,"COMMD2","RTS0032108"
"1764","COMMD3","normal - DKD",0.133652740643138,0.203227744946502,0.876619682056203,"COMMD3","RTS0030551"
"1765","COMMD4","normal - DKD",0.0384813149741656,0.784105564954653,0.963935567705999,"COMMD4","RTS0050389"
"1766","COMMD5","normal - DKD",-0.143498078373639,0.571984767707869,0.924454887136391,"COMMD5","RTS0023558"
"1767","COMMD6","normal - DKD",0.382436525868154,0.202213665393503,0.876619682056203,"COMMD6","RTS0049574"
"1768","COMMD7","normal - DKD",0.247408396893642,0.10887983437654,0.831271269702369,"COMMD7","RTS0023722"
"1769","COMMD8","normal - DKD",0.239792358927653,0.103407620917222,0.829852944557778,"COMMD8","RTS0032645"
"1770","COMMD9","normal - DKD",-0.156772041691934,0.228022911809974,0.876619682056203,"COMMD9","RTS0049575"
"1771","COMP","normal - DKD",-0.317712565505369,0.130323834933186,0.841886243957068,"COMP","RTS0020944"
"1772","COMT","normal - DKD",0.351129923741787,0.0453938439642392,0.817127136204832,"COMT","RTS0049576"
"1773","COMTD1","normal - DKD",-0.103503171313462,0.480310184232515,0.91051671697661,"COMTD1","RTS0036392"
"1774","COP1","normal - DKD",-0.0258960280879068,0.844592550172979,0.972036532630377,"COP1","RTS0034079"
"1775","COPA","normal - DKD",0.129128623295323,0.311235161212921,0.883852033286481,"COPA","RTS0028491"
"1776","COPB1","normal - DKD",0.162482091035252,0.00909772593166333,0.614540520038885,"COPB1","RTS0024578"
"1777","COPB2","normal - DKD",0.258527651027326,0.0732436914994268,0.817127136204832,"COPB2","RTS0028772"
"1778","COPE","normal - DKD",0.0845359245485192,0.669397743559916,0.942246488426705,"COPE","RTS0038436"
"1779","COPG1","normal - DKD",0.23493752793014,0.295464099011311,0.882899559673926,"COPG1","RTS0032128"
"1780","COPRS","normal - DKD",0.0277637383371778,0.773075938322624,0.960955927775071,"COPRS","RTS0032983"
"1781","COPS2","normal - DKD",0.26106999423674,0.142589783590512,0.853132230098242,"COPS2","RTS0028394"
"1782","COPS3","normal - DKD",0.0861402514226808,0.371019697917023,0.894170600374308,"COPS3","RTS0028008"
"1783","COPS4","normal - DKD",0.239664688808508,0.0470197109297774,0.817127136204832,"COPS4","RTS0050390"
"1784","COPS5","normal - DKD",0.298452605637715,0.118076896216804,0.83457401388812,"COPS5","RTS0030233"
"1785","COPS6","normal - DKD",0.227097903450679,0.213886754154235,0.876619682056203,"COPS6","RTS0030229"
"1786","COPS7A","normal - DKD",0.0141126510179699,0.848067490835726,0.972520023539232,"COPS7A","RTS0032235"
"1787","COPS7B","normal - DKD",-0.107449590881607,0.49699603448622,0.914121820686873,"COPS7B","RTS0049577"
"1788","COPS8","normal - DKD",0.198387456307981,0.161005717787198,0.862239995635192,"COPS8","RTS0030143"
"1789","COPS9","normal - DKD",0.336170864305858,0.0615297487728973,0.817127136204832,"COPS9","RTS0050391"
"1790","COPZ1","normal - DKD",0.373441894396438,0.0262038747943047,0.800154583164029,"COPZ1","RTS0032082"
"1791","COQ10B","normal - DKD",-0.0728405559281452,0.432545262416553,0.901543922554723,"COQ10B","RTS0034714"
"1792","COQ4","normal - DKD",0.00344852740567758,0.977366574613303,0.997082196823283,"COQ4","RTS0039202"
"1793","COQ7","normal - DKD",-0.0849725697862733,0.542222958814265,0.917427792540627,"COQ7","RTS0032134"
"1794","COQ8B","normal - DKD",-0.0861007623437624,0.602336047976066,0.928004272954869,"COQ8B","RTS0034609"
"1795","COQ9","normal - DKD",0.294665556721841,0.0917585388598811,0.820456784602145,"COQ9","RTS0033355"
"1796","CORO1A","normal - DKD",-0.577666679557276,0.107633940208363,0.831271269702369,"CORO1A","RTS0025338"
"1797","CORO1C","normal - DKD",-0.172956187774402,0.315717500786272,0.883852033286481,"CORO1C","RTS0023861"
"1798","CORO2B","normal - DKD",0.120621534027089,0.16063827093959,0.862239995635192,"CORO2B","RTS0029709"
"1799","COTL1","normal - DKD",-0.015110099202239,0.952846218021715,0.990937477686843,"COTL1","RTS0033770"
"1800","COX10","normal - DKD",-0.115230996733607,0.732683207014215,0.950809730978088,"COX10","RTS0050394"
"1801","COX11","normal - DKD",0.156037667243853,0.123088451063503,0.840999325253851,"COX11","RTS0028494"
"1802","COX14","normal - DKD",0.543083925478851,0.074101291061941,0.817127136204832,"COX14","RTS0025849"
"1803","COX15","normal - DKD",0.012183698224247,0.868227575488666,0.976248767275482,"COX15","RTS0028495"
"1804","COX16","normal - DKD",0.288594620736457,0.0424338803021921,0.817127136204832,"COX16","RTS0025565"
"1805","COX17","normal - DKD",0.290533537012192,0.0713195174562405,0.817127136204832,"COX17","RTS0029437"
"1806","COX18","normal - DKD",-0.265163766420148,0.0598671901682142,0.817127136204832,"COX18","RTS0037496"
"1807","COX20","normal - DKD",0.564046937334763,0.00295684568125433,0.331955208482152,"COX20","RTS0050395"
"1808","COX4I1","normal - DKD",0.381698406666301,0.266380661087584,0.882738975620919,"COX4I1","RTS0026299"
"1809","COX5A","normal - DKD",0.265251692391182,0.394766392601575,0.896270116152559,"COX5A","RTS0028407"
"1810","COX5B","normal - DKD",0.457688624476877,0.126407005598356,0.84106358425058,"COX5B","RTS0026711"
"1811","COX6A1","normal - DKD",0.28732466929666,0.433711180060632,0.901543922554723,"COX6A1","RTS0028492"
"1812","COX6A2","normal - DKD",-0.27651781306096,0.376815480349504,0.894170600374308,"COX6A2","RTS0029077"
"1813","COX6C","normal - DKD",0.451041195356264,0.0899450185216254,0.820456784602145,"COX6C","RTS0028493"
"1814","COX7A2","normal - DKD",0.413644820549407,0.198447781491,0.876619682056203,"COX7A2","RTS0026714"
"1815","COX7A2L","normal - DKD",0.119280523941776,0.530310522116379,0.917427792540627,"COX7A2L","RTS0028736"
"1816","COX7B","normal - DKD",0.487865521008834,0.156021919235075,0.862121639202495,"COX7B","RTS0050396"
"1817","COX7C","normal - DKD",0.515329448049639,0.0876135306168023,0.820456784602145,"COX7C","RTS0026716"
"1818","COX8A","normal - DKD",0.464659090127382,0.130373493713056,0.841886243957068,"COX8A","RTS0028282"
"1819","CP","normal - DKD",-0.388283604367698,0.0982480552226633,0.827644537105667,"CP","RTS0020945"
"1820","CPAMD8","normal - DKD",0.00937465182087463,0.964700903310998,0.993572605389293,"CPAMD8","RTS0031951"
"1821","CPD","normal - DKD",0.159390155157778,0.375943686308005,0.894170600374308,"CPD","RTS0026245"
"1822","CPEB2","normal - DKD",-0.191357155546118,0.295690771563196,0.882899559673926,"CPEB2","RTS0025203"
"1823","CPEB3","normal - DKD",-0.152792876028951,0.629423422726064,0.933383598474878,"CPEB3","RTS0050399"
"1824","CPEB4","normal - DKD",0.239073866654082,0.148986475871609,0.858653934027203,"CPEB4","RTS0034790"
"1825","CPLANE1","normal - DKD",0.0406591509903875,0.634105106024878,0.934103080708645,"CPLANE1","RTS0034228"
"1826","CPLX1","normal - DKD",-0.00664841530627423,0.979859893757433,0.997531926098248,"CPLX1","RTS0030104"
"1827","CPLX2","normal - DKD",-0.299342435202657,0.347083914558874,0.886495858269584,"CPLX2","RTS0030103"
"1828","CPM","normal - DKD",0.288990909335494,0.134314883231337,0.844703962070814,"CPM","RTS0022160"
"1829","CPNE1","normal - DKD",-0.0505216362800364,0.786679620588095,0.964161612823996,"CPNE1","RTS0025451"
"1830","CPNE2","normal - DKD",0.145828230736554,0.647287426508608,0.938662420903528,"CPNE2","RTS0037013"
"1831","CPNE3","normal - DKD",0.244492403169729,0.000176264554889856,0.0379137849314795,"CPNE3","RTS0028185"
"1832","CPNE5","normal - DKD",-0.173284903631431,0.468445297977514,0.908411598592185,"CPNE5","RTS0033661"
"1833","CPNE7","normal - DKD",-0.279495800284749,0.211483360015167,0.876619682056203,"CPNE7","RTS0037213"
"1834","CPNE8","normal - DKD",0.151099430959589,0.442044432831676,0.903286497349378,"CPNE8","RTS0037211"
"1835","CPPED1","normal - DKD",-0.052422864184073,0.636180727465741,0.934977464772924,"CPPED1","RTS0023734"
"1836","CPQ","normal - DKD",0.110295107380994,0.305903114386218,0.883852033286481,"CPQ","RTS0032133"
"1837","CPS1","normal - DKD",-0.0977657743963941,0.562485161560233,0.920213216667155,"CPS1","RTS0026723"
"1838","CPSF1","normal - DKD",-0.0776290000220015,0.700379330409601,0.94698238811699,"CPSF1","RTS0030863"
"1839","CPSF2","normal - DKD",0.0188192768835724,0.829521014365769,0.970436697168168,"CPSF2","RTS0032444"
"1840","CPSF4","normal - DKD",-0.113491031599541,0.387008268149076,0.894170600374308,"CPSF4","RTS0030134"
"1841","CPSF6","normal - DKD",0.167748314709115,0.243261920250127,0.876619682056203,"CPSF6","RTS0030331"
"1842","CPSF7","normal - DKD",0.12615368278136,0.424299985791908,0.901519767621569,"CPSF7","RTS0024494"
"1843","CPT1A","normal - DKD",-0.119863387616428,0.545259351092943,0.917427792540627,"CPT1A","RTS0049581"
"1844","CPT1C","normal - DKD",-0.187020193613504,0.540796335582533,0.917427792540627,"CPT1C","RTS0025510"
"1845","CPT2","normal - DKD",-0.0698348978286041,0.667666114643039,0.942161054933862,"CPT2","RTS0020947"
"1846","CPTP","normal - DKD",-0.0776641243169035,0.72426036322858,0.950164881844318,"CPTP","RTS0022812"
"1847","CPVL","normal - DKD",-0.139521921834895,0.430768509238472,0.901519767621569,"CPVL","RTS0034961"
"1848","CPXM1","normal - DKD",-0.263284912283618,0.424789419061643,0.901519767621569,"CPXM1","RTS0025240"
"1849","CR1","normal - DKD",-0.0517401746543766,0.823754109060715,0.970436697168168,"CR1","RTS0021336"
"1850","CR1L","normal - DKD",-0.0734218740152147,0.807429803466662,0.969606695296785,"CR1L","RTS0037587"
"1851","CRADD","normal - DKD",0.00214461473539619,0.990146696526506,0.999060573248682,"CRADD","RTS0028108"
"1852","CRAMP1","normal - DKD",0.0910512744276425,0.64540895606766,0.938662420903528,"CRAMP1","RTS0033593"
"1853","CRAT","normal - DKD",-0.183632383320314,0.010446653682976,0.645948417942374,"CRAT","RTS0049582"
"1854","CRB2","normal - DKD",0.540072784369116,0.255369009346987,0.878831222902574,"CRB2","RTS0037473"
"1855","CRB3","normal - DKD",-0.16538019091262,0.368844095616475,0.894170600374308,"CRB3","RTS0036326"
"1856","CRBN","normal - DKD",0.216227174916587,0.000477314112842127,0.0831514102785665,"CRBN","RTS0032226"
"1857","CRCP","normal - DKD",0.0999332781734923,0.18331764385189,0.876619682056203,"CRCP","RTS0023183"
"1858","CREB1","normal - DKD",0.165331788400635,0.442141095769878,0.903286497349378,"CREB1","RTS0028498"
"1859","CREB3","normal - DKD",0.00861600055069535,0.969721844829998,0.995229430958344,"CREB3","RTS0029914"
"1860","CREB3L1","normal - DKD",-0.0984518667441509,0.691340282018382,0.945106357265447,"CREB3L1","RTS0035723"
"1861","CREB3L2","normal - DKD",0.220335558154059,0.243549730432614,0.876619682056203,"CREB3L2","RTS0038144"
"1862","CREBBP","normal - DKD",-0.014589365371365,0.944605477520827,0.988805400239707,"CREBBP","RTS0028499"
"1863","CREBL2","normal - DKD",0.326318981802096,0.0727388569505281,0.817127136204832,"CREBL2","RTS0026277"
"1864","CREBRF","normal - DKD",-0.216054355960727,0.26196523803651,0.882738975620919,"CREBRF","RTS0037202"
"1865","CREBZF","normal - DKD",0.349405075250661,0.160450720696911,0.862239995635192,"CREBZF","RTS0038755"
"1866","CREG1","normal - DKD",0.283526717222427,0.218888068722528,0.876619682056203,"CREG1","RTS0028145"
"1867","CRELD1","normal - DKD",0.289926815708141,0.18376052025766,0.876619682056203,"CRELD1","RTS0022865"
"1868","CRELD2","normal - DKD",0.234639758537242,0.172764235712044,0.867928425822037,"CRELD2","RTS0034352"
"1869","CREM","normal - DKD",0.191566509774538,0.345460344904005,0.886495858269584,"CREM","RTS0049583"
"1870","CRHBP","normal - DKD",-0.104743732795042,0.922233132811372,0.986143797557357,"CRHBP","RTS0026726"
"1871","CRHR1","normal - DKD",-0.107606816659299,0.692189668855932,0.945244858431679,"CRHR1","RTS0024652"
"1872","CRIM1","normal - DKD",0.502951726379395,0.309757514441878,0.883852033286481,"CRIM1","RTS0032291"
"1873","CRIP1","normal - DKD",-0.120461120591119,0.760917728107868,0.957323515879936,"CRIP1","RTS0026280"
"1874","CRIP2","normal - DKD",0.220826159219024,0.550804857841033,0.917427792540627,"CRIP2","RTS0049584"
"1875","CRISPLD2","normal - DKD",-0.211837711318252,0.168307957961381,0.867483403098636,"CRISPLD2","RTS0035001"
"1876","CRK","normal - DKD",0.135181010863411,0.0237974891965125,0.785783760920138,"CRK","RTS0032406"
"1877","CRKL","normal - DKD",0.134985413035786,0.375419068512517,0.894170600374308,"CRKL","RTS0029078"
"1878","CRLF3","normal - DKD",0.0101007243113297,0.967739781605493,0.994365761959392,"CRLF3","RTS0032046"
"1879","CRLS1","normal - DKD",0.148529789859112,0.34066255554915,0.886006736464057,"CRLS1","RTS0038917"
"1880","CRTAC1","normal - DKD",0.159111876492443,0.601738014352105,0.928004272954869,"CRTAC1","RTS0032759"
"1881","CRTAP","normal - DKD",0.276598994053351,0.184311844281373,0.876619682056203,"CRTAP","RTS0050407"
"1882","CRTC1","normal - DKD",-0.0323374397626833,0.818739374835012,0.970436697168168,"CRTC1","RTS0031757"
"1883","CRTC2","normal - DKD",-0.0930727714295345,0.14198906129199,0.853132230098242,"CRTC2","RTS0049585"
"1884","CRTC3","normal - DKD",-0.0734044374261166,0.508740885644509,0.91682039231748,"CRTC3","RTS0050408"
"1885","CRY1","normal - DKD",-0.0883265553637891,0.704101036137489,0.94698238811699,"CRY1","RTS0028283"
"1886","CRY2","normal - DKD",0.0930671074847225,0.326781783308574,0.884129827385321,"CRY2","RTS0024065"
"1887","CRYAA","normal - DKD",0.133523368024843,0.577593030893775,0.924615710023273,"CRYAA","RTS0021190"
"1888","CRYAB","normal - DKD",0.194203180458631,0.880068477714038,0.977970545373547,"CRYAB","RTS0026729"
"1889","CRYBA4","normal - DKD",-0.189395533035243,0.172526078584823,0.867928425822037,"CRYBA4","RTS0026730"
"1890","CRYBG1","normal - DKD",-0.131392252686316,0.175798905458479,0.869434315686624,"CRYBG1","RTS0026536"
"1891","CRYBG3","normal - DKD",0.237602409303931,0.0520682685291203,0.817127136204832,"CRYBG3","RTS0037200"
"1892","CRYGN","normal - DKD",-0.35751797086464,0.117242259333415,0.834027764792249,"CRYGN","RTS0036478"
"1893","CRYL1","normal - DKD",0.177303298456104,0.575453008408305,0.924615710023273,"CRYL1","RTS0032039"
"1894","CRYZ","normal - DKD",0.129186056787486,0.755342661240886,0.95631540274473,"CRYZ","RTS0050411"
"1895","CRYZL1","normal - DKD",0.0199454644821428,0.762317509128192,0.957355845318406,"CRYZL1","RTS0036676"
"1896","CS","normal - DKD",0.163985533375145,0.238238906220096,0.876619682056203,"CS","RTS0028285"
"1897","CSAD","normal - DKD",-0.216320079392693,0.25388987078571,0.876808555903837,"CSAD","RTS0025750"
"1898","CSAG3","normal - DKD",0.0417849617111887,0.901573434240715,0.980170651932674,"CSAG3","RTS0050412"
"1899","CSDC2","normal - DKD",0.0438155117625733,0.818621687112678,0.970436697168168,"CSDC2","RTS0031226"
"1900","CSDE1","normal - DKD",0.636744077323983,0.0538040924625277,0.817127136204832,"CSDE1","RTS0025704"
"1901","CSE1L","normal - DKD",0.128848954508706,0.125573935292997,0.84106358425058,"CSE1L","RTS0025805"
"1902","CSF1","normal - DKD",-0.157840818968877,0.354288765121066,0.890531033452906,"CSF1","RTS0021471"
"1903","CSF2RB","normal - DKD",-0.0892890763959956,0.737239182195125,0.952253598240882,"CSF2RB","RTS0021191"
"1904","CSF3R","normal - DKD",-0.391108802217296,0.0891066139795857,0.820456784602145,"CSF3R","RTS0021474"
"1905","CSGALNACT1","normal - DKD",-0.148376536220988,0.321896493002752,0.883852033286481,"CSGALNACT1","RTS0032961"
"1906","CSGALNACT2","normal - DKD",0.0150552171056586,0.873728833842565,0.977025132685068,"CSGALNACT2","RTS0033046"
"1907","CSH2","normal - DKD",-0.168662964228862,0.671863099081729,0.942324368839782,"CSH2","RTS0033686"
"1908","CSHL1","normal - DKD",-0.322590517335565,0.368293077624931,0.894170600374308,"CSHL1","RTS0034117"
"1909","CSK","normal - DKD",-0.0519382656629174,0.821292449491491,0.970436697168168,"CSK","RTS0028501"
"1910","CSKMT","normal - DKD",-0.246171373106859,0.296365707149482,0.882899559673926,"CSKMT","RTS0023272"
"1911","CSNK1A1","normal - DKD",0.346788080227256,0.111290402267368,0.833372635710356,"CSNK1A1","RTS0026734"
"1912","CSNK1D","normal - DKD",0.113945927434299,0.575288586920428,0.924615710023273,"CSNK1D","RTS0026735"
"1913","CSNK1E","normal - DKD",-0.24431027855047,0.111824425646055,0.833855348138553,"CSNK1E","RTS0036736"
"1914","CSNK1G1","normal - DKD",0.0447866468254335,0.822572330051189,0.970436697168168,"CSNK1G1","RTS0033965"
"1915","CSNK1G2","normal - DKD",-0.0745128717611023,0.583866459291718,0.924615710023273,"CSNK1G2","RTS0026301"
"1916","CSNK1G3","normal - DKD",0.124049382789905,0.33814240308458,0.886006736464057,"CSNK1G3","RTS0022879"
"1917","CSNK2A2","normal - DKD",-0.0853846914924759,0.669353985583004,0.942246488426705,"CSNK2A2","RTS0026736"
"1918","CSNK2A3","normal - DKD",0.0406588173143497,0.830665020307413,0.970630202982086,"CSNK2A3","RTS0050413"
"1919","CSNK2B","normal - DKD",0.110519650263388,0.277835008508559,0.882899559673926,"CSNK2B","RTS0026304"
"1920","CSPG4","normal - DKD",-0.0779970171517102,0.645110049321391,0.938662420903528,"CSPG4","RTS0026737"
"1921","CSPP1","normal - DKD",0.0151303168989338,0.824782898351737,0.970436697168168,"CSPP1","RTS0034564"
"1922","CSRNP1","normal - DKD",-0.0780679381124084,0.806998707821925,0.969549933868339,"CSRNP1","RTS0050415"
"1923","CSRNP2","normal - DKD",0.0507225592238023,0.72457250041026,0.950164881844318,"CSRNP2","RTS0034851"
"1924","CSRNP3","normal - DKD",-0.15670893439747,0.518644212875784,0.917395885837356,"CSRNP3","RTS0034652"
"1925","CSRP1","normal - DKD",0.164315750493295,0.627366379952652,0.932793335482537,"CSRP1","RTS0028286"
"1926","CSRP2","normal - DKD",0.280964266267345,0.333517722440498,0.884793847476346,"CSRP2","RTS0026308"
"1927","CST3","normal - DKD",0.0556747402644379,0.872908287139707,0.977025132685068,"CST3","RTS0020948"
"1928","CST7","normal - DKD",-0.288220535250247,0.174000274102932,0.869434315686624,"CST7","RTS0028006"
"1929","CSTB","normal - DKD",0.690095112855575,0.142101181388233,0.853132230098242,"CSTB","RTS0020949"
"1930","CSTF1","normal - DKD",-0.0654552782911588,0.54326176951507,0.917427792540627,"CSTF1","RTS0022921"
"1931","CSTF2T","normal - DKD",0.132048929306616,0.236734587615879,0.876619682056203,"CSTF2T","RTS0031706"
"1932","CSTF3","normal - DKD",0.0416488196912437,0.790256754978876,0.965274933789478,"CSTF3","RTS0022920"
"1933","CT45A1","normal - DKD",-0.0143107481796095,0.981612027344787,0.998020178720757,"CT45A1","RTS0050419"
"1934","CT47A10","normal - DKD",0.00307454000365871,0.993739292083718,0.999089792178263,"CT47A10","RTS0023417"
"1935","CT47B1","normal - DKD",0.219594799791407,0.676451206770865,0.942567167679844,"CT47B1","RTS0024734"
"1936","CTAGE9","normal - DKD",0.0929115959656758,0.854788353618303,0.974036486405699,"CTAGE9","RTS0024724"
"1937","CTBP1","normal - DKD",0.0123804656646305,0.950042058549087,0.990120606742073,"CTBP1","RTS0026322"
"1938","CTBP2","normal - DKD",0.10059257324674,0.773513833636883,0.960955927775071,"CTBP2","RTS0026323"
